run_id,	timestamp,random_state,n_splits,groups_key,prevalence_positive,idf_ngram_range,tfidf_max_features,tfidf_min_df,tfidf_max_df,vocab_strategy,top_k,coverage,numeric_scaler,class_weight,model,params_json,cv_mean_pr_auc,cv_std_pr_auc,cv_mean_f1,cv_std_f1,cv_mean_recall,cv_std_recall,cv_mean_precision,cv_std_precision,cv_mean_roc_auc,cv_std_roc_auc,train_time_sec,inference_time_ms_per_1k,notes,wall_clock_sec,cv_mean_accuracy,cv_std_accuracy,cv_mean_bal_accuracy,cv_std_bal_accuracy,cv_mean_mcc,cv_std_mcc
1759856667_2_MLP_12,2025-10-08 00:04:29,42,5,file_id,0.23284337583957948,1-2,5000,3,0.95,none,nan,nan,standard,balanced,MLP,"{""hidden_layer_sizes"": ""128,64"", ""alpha"": 0.0001, ""max_iter"": 200, ""activation"": ""relu"", ""early_stopping"": true, ""validation_fraction"": 0.1}",0.6408503071650453,0.018556808098755147,0.5008068067341681,0.028113183376711783,0.38568903879379,0.02798347313564685,0.7151267170480569,0.02405102489350206,0.8095153440508482,0.008710550861987106,1.4224567413330078,60.68587303161621,,1.8012809753417969,0.8212794527128858,0.011392771467189164,0.6696154605074622,0.014721441742663002,0.4324482893688698,0.02975687091233522
1759856669_2_MLP_13,2025-10-08 00:04:31,42,5,file_id,0.23284337583957948,1-2,5000,3,0.95,none,nan,nan,standard,balanced,MLP,"{""hidden_layer_sizes"": ""128,64"", ""alpha"": 0.0001, ""max_iter"": 500, ""activation"": ""relu"", ""early_stopping"": true, ""validation_fraction"": 0.1}",0.6408503071650453,0.018556808098755147,0.5008068067341681,0.028113183376711783,0.38568903879379,0.02798347313564685,0.7151267170480569,0.02405102489350206,0.8095153440508482,0.008710550861987106,1.4602037906646728,59.29579734802246,,1.7564470767974854,0.8212794527128858,0.011392771467189164,0.6696154605074622,0.014721441742663002,0.4324482893688698,0.02975687091233522
1759856671_2_MLP_14,2025-10-08 00:04:33,42,5,file_id,0.23284337583957948,1-2,5000,3,0.95,none,nan,nan,standard,balanced,MLP,"{""hidden_layer_sizes"": ""128,64"", ""alpha"": 0.001, ""max_iter"": 200, ""activation"": ""relu"", ""early_stopping"": true, ""validation_fraction"": 0.1}",0.6545588194217677,0.025442293073992386,0.5241522675106334,0.03963627586599425,0.4155944109950943,0.05178227509501191,0.7169976438516775,0.02599876386430984,0.8150936771193802,0.008130735476188762,1.7073258876800537,56.598520278930664,,2.0566940307617188,0.8253687498610907,0.013819992985489,0.6827891629211901,0.023177039176693767,0.4517027178550171,0.036743801751184295
1759856673_2_MLP_15,2025-10-08 00:04:35,42,5,file_id,0.23284337583957948,1-2,5000,3,0.95,none,nan,nan,standard,balanced,MLP,"{""hidden_layer_sizes"": ""128,64"", ""alpha"": 0.001, ""max_iter"": 500, ""activation"": ""relu"", ""early_stopping"": true, ""validation_fraction"": 0.1}",0.6545588194217677,0.025442293073992386,0.5241522675106334,0.03963627586599425,0.4155944109950943,0.05178227509501191,0.7169976438516775,0.02599876386430984,0.8150936771193802,0.008130735476188762,1.6802592277526855,56.836795806884766,,2.0209460258483887,0.8253687498610907,0.013819992985489,0.6827891629211901,0.023177039176693767,0.4517027178550171,0.036743801751184295
1759856675_2_MLP_16,2025-10-08 00:04:37,42,5,file_id,0.23284337583957948,1-2,5000,3,0.95,none,nan,nan,standard,balanced,MLP,"{""hidden_layer_sizes"": ""128,64"", ""alpha"": 0.01, ""max_iter"": 200, ""activation"": ""relu"", ""early_stopping"": true, ""validation_fraction"": 0.1}",0.649531746208502,0.03230708032322679,0.5085210410185402,0.06135532524996308,0.39540699277844593,0.06886993100963795,0.725975596229529,0.02515645156998797,0.81186712103008,0.013608429154871243,1.7602596282958984,53.69534492492676,,2.262752056121826,0.8241042063569782,0.01906566034133534,0.6751941114977777,0.03202704072044767,0.4436866880322163,0.05404036562424757
1759856677_2_MLP_17,2025-10-08 00:04:39,42,5,file_id,0.23284337583957948,1-2,5000,3,0.95,none,nan,nan,standard,balanced,MLP,"{""hidden_layer_sizes"": ""128,64"", ""alpha"": 0.01, ""max_iter"": 500, ""activation"": ""relu"", ""early_stopping"": true, ""validation_fraction"": 0.1}",0.649531746208502,0.03230708032322679,0.5085210410185402,0.06135532524996308,0.39540699277844593,0.06886993100963795,0.725975596229529,0.02515645156998797,0.81186712103008,0.013608429154871243,1.9187234878540038,55.906009674072266,,2.4009032249450684,0.8241042063569782,0.01906566034133534,0.6751941114977777,0.03202704072044767,0.4436866880322163,0.05404036562424757
1759856679_3_LR_0,2025-10-08 00:04:40,42,5,file_id,0.23284337583957948,1-2,5000,5,0.95,none,nan,nan,standard,balanced,LR,"{""penalty"": ""l2"", ""C"": 0.05, ""max_iter"": 500, ""solver"": ""saga""}",0.548234906008763,0.03128262791998713,0.5223346213504223,0.018613289101525928,0.6642142644934667,0.04553428645531198,0.4312267118894585,0.012168205386917966,0.7667625717068598,0.012119993993578005,0.9241364955902099,58.161067962646484,,1.0271952152252197,0.7179016883546112,0.012341498355595129,0.6989564562952338,0.01303419975725364,0.35107026265020846,0.01926550697255662
1759856680_3_LR_1,2025-10-08 00:04:42,42,5,file_id,0.23284337583957948,1-2,5000,5,0.95,none,nan,nan,standard,balanced,LR,"{""penalty"": ""l2"", ""C"": 0.05, ""max_iter"": 1000, ""solver"": ""saga""}",0.548627807078789,0.03127957391592285,0.5222832366635053,0.018536877849644154,0.6654517583429008,0.04553988844527607,0.430659707985343,0.012412325411813047,0.7669809239236003,0.01209370208313087,1.6856936454772948,50.85101127624512,,1.821946144104004,0.7173176992280225,0.012351116621410512,0.6990061764602391,0.012718654584034553,0.3509289798532459,0.01874163938142235
1759856682_3_LR_2,2025-10-08 00:04:43,42,5,file_id,0.23284337583957948,1-2,5000,5,0.95,none,nan,nan,standard,balanced,LR,"{""penalty"": ""l2"", ""C"": 0.1, ""max_iter"": 500, ""solver"": ""saga""}",0.5641247349809542,0.030574706634766673,0.5255485423697914,0.01766344967891613,0.673004734470861,0.042139308890688995,0.43172598208728896,0.011170243201718432,0.7725763107496919,0.011721041827063667,0.8683907985687256,51.82623863220215,,0.9607489109039307,0.7178047908271661,0.010029354840842886,0.7019652084405209,0.011762005460903793,0.3553617962791332,0.017202273050912455
1759856683_3_LR_3,2025-10-08 00:04:45,42,5,file_id,0.23284337583957948,1-2,5000,5,0.95,none,nan,nan,standard,balanced,LR,"{""penalty"": ""l2"", ""C"": 0.1, ""max_iter"": 1000, ""solver"": ""saga""}",0.5644669989697337,0.030603040278910896,0.5255635871453673,0.01821242031035718,0.674242228320295,0.04223379861336238,0.43121961170735174,0.011750965130325966,0.7727093658066428,0.011693794388169317,1.697756004333496,55.847787857055664,,1.811410903930664,0.7173181726840243,0.009700112990724062,0.7020798320899214,0.011975988366261141,0.3553250978915744,0.01778194589508736
1759856685_3_LR_4,2025-10-08 00:04:46,42,5,file_id,0.23284337583957948,1-2,5000,5,0.95,none,nan,nan,standard,balanced,LR,"{""penalty"": ""l2"", ""C"": 0.2, ""max_iter"": 500, ""solver"": ""saga""}",0.5763028055538442,0.029761503498927006,0.5266032684632215,0.017422978620432954,0.677771786579022,0.03842781356695571,0.4311245879845079,0.013240606975533272,0.7760053372131248,0.011483393086592507,0.8984405517578125,51.801252365112305,,0.9981911182403564,0.7169283571190125,0.00924449973421833,0.7031055677768215,0.011031827040521783,0.35664567633144884,0.016849632687366438
1759856686_3_LR_5,2025-10-08 00:04:48,42,5,file_id,0.23284337583957948,1-2,5000,5,0.95,none,nan,nan,standard,balanced,LR,"{""penalty"": ""l2"", ""C"": 0.2, ""max_iter"": 1000, ""solver"": ""saga""}",0.5764509476721699,0.029769207220251486,0.5262551104699403,0.017227954237703257,0.677771786579022,0.03842781356695571,0.43066287828860983,0.01304269155306267,0.7760503966833271,0.011467038976260351,1.6594394207000733,53.66978645324707,,1.776336908340454,0.7165390626229358,0.009024267321064849,0.7028523200084724,0.01081280558844247,0.3561208722447543,0.016373096457124637
1759856688_3_LR_6,2025-10-08 00:04:48,42,5,file_id,0.23284337583957948,1-2,5000,5,0.95,none,nan,nan,standard,balanced,LR,"{""penalty"": ""l2"", ""C"": 0.5, ""max_iter"": 500, ""solver"": ""saga""}",0.5870180270489843,0.028848855255537924,0.5248053651267324,0.016783629702947337,0.6766838835812754,0.037475359476981746,0.42908160689586305,0.011825520018291692,0.7781321355249079,0.011447087722198837,0.4532931804656982,48.98061752319336,,0.558499813079834,0.7152730507230578,0.010360919943722888,0.7016629744048282,0.012283978099940087,0.3538144960404449,0.018794881668859287
1759856688_3_LR_7,2025-10-08 00:04:49,42,5,file_id,0.23284337583957948,1-2,5000,5,0.95,none,nan,nan,standard,balanced,LR,"{""penalty"": ""l2"", ""C"": 0.5, ""max_iter"": 1000, ""solver"": ""saga""}",0.5870180270489843,0.028848855255537924,0.5248053651267324,0.016783629702947337,0.6766838835812754,0.037475359476981746,0.42908160689586305,0.011825520018291692,0.7781321355249079,0.011447087722198837,0.4538858413696289,50.46887397766113,,0.5731861591339111,0.7152730507230578,0.010360919943722888,0.7016629744048282,0.012283978099940087,0.3538144960404449,0.018794881668859287
1759856689_3_LR_8,2025-10-08 00:04:50,42,5,file_id,0.23284337583957948,1-2,5000,5,0.95,none,nan,nan,standard,balanced,LR,"{""penalty"": ""l2"", ""C"": 1.0, ""max_iter"": 500, ""solver"": ""saga""}",0.5916610741640058,0.02803249039664453,0.5252339480117543,0.016771615331649902,0.6782355846011983,0.03602251830601627,0.4290227409394346,0.012733188904973764,0.7787734624980484,0.011543207324747088,0.7683663845062256,48.59919548034668,,0.9118671417236328,0.7150782139451247,0.01031801629117879,0.7020592841397723,0.011142869743092853,0.354370319662248,0.01740633057836752
1759856690_3_LR_9,2025-10-08 00:04:51,42,5,file_id,0.23284337583957948,1-2,5000,5,0.95,none,nan,nan,standard,balanced,LR,"{""penalty"": ""l2"", ""C"": 1.0, ""max_iter"": 1000, ""solver"": ""saga""}",0.5916610741640058,0.02803249039664453,0.5252339480117543,0.016771615331649902,0.6782355846011983,0.03602251830601627,0.4290227409394346,0.012733188904973764,0.7787734624980484,0.011543207324747088,0.7949324607849121,50.9307861328125,,0.9468297958374023,0.7150782139451247,0.01031801629117879,0.7020592841397723,0.011142869743092853,0.354370319662248,0.01740633057836752
1759856691_3_LR_10,2025-10-08 00:04:52,42,5,file_id,0.23284337583957948,1-2,5000,5,0.95,none,nan,nan,standard,balanced,LR,"{""penalty"": ""l2"", ""C"": 2.0, ""max_iter"": 500, ""solver"": ""saga""}",0.5936285739044865,0.02740594317990132,0.5252755111028682,0.016887857694754597,0.6798480147520566,0.037136443272516285,0.4284688472751486,0.012711842289212533,0.7790736550154734,0.011640988017445382,0.8590676784515381,51.955604553222656,,0.9558589458465576,0.7144941774360622,0.009721915636493989,0.702232900273711,0.010799395697174545,0.35442927129089985,0.01668354063953577
1759856692_3_LR_11,2025-10-08 00:04:53,42,5,file_id,0.23284337583957948,1-2,5000,5,0.95,none,nan,nan,standard,balanced,LR,"{""penalty"": ""l2"", ""C"": 2.0, ""max_iter"": 1000, ""solver"": ""saga""}",0.5936341094341121,0.027408884834657816,0.5252755111028682,0.016887857694754597,0.6798480147520566,0.037136443272516285,0.4284688472751486,0.012711842289212533,0.7790798091431912,0.011646527759963667,1.3958402156829834,45.73016166687012,,1.6220817565917969,0.7144941774360622,0.009721915636493989,0.702232900273711,0.010799395697174545,0.35442927129089985,0.01668354063953577
1759856693_3_LR_12,2025-10-08 00:04:54,42,5,file_id,0.23284337583957948,1-2,5000,5,0.95,none,nan,nan,standard,balanced,LR,"{""penalty"": ""l2"", ""C"": 5.0, ""max_iter"": 500, ""solver"": ""saga""}",0.594582085497474,0.027280750037320355,0.5249560619235499,0.01669834021292157,0.68031627783226,0.03710146623199628,0.42785950141760215,0.01246715842401379,0.7792461498147645,0.011773054911533765,0.841486120223999,51.729536056518555,,0.9519710540771484,0.7139101410652755,0.010293176102889177,0.7020199362250585,0.011144268910431477,0.35389450941059863,0.017174529622560497
1759856694_3_LR_13,2025-10-08 00:04:56,42,5,file_id,0.23284337583957948,1-2,5000,5,0.95,none,nan,nan,standard,balanced,LR,"{""penalty"": ""l2"", ""C"": 5.0, ""max_iter"": 1000, ""solver"": ""saga""}",0.5945977917789917,0.0273224156007445,0.5250422721876902,0.016699563067259976,0.68031627783226,0.03710146623199628,0.4279734311016252,0.01245833698727614,0.7792692304979122,0.011805591725987408,1.6823603630065918,53.33366394042969,,1.8044700622558594,0.7140075120487224,0.01033467381290851,0.7020830277077084,0.011164692977952062,0.3540248940334369,0.017210146796126622
1759856696_3_LR_14,2025-10-08 00:04:57,42,5,file_id,0.23284337583957948,1-2,5000,5,0.95,none,nan,nan,standard,balanced,LR,"{""penalty"": ""l1"", ""C"": 0.05, ""max_iter"": 500, ""solver"": ""saga""}",0.543561925915998,0.029663768073878022,0.5110343629891277,0.017084579658094744,0.6453598425128433,0.047814962829773155,0.42409491001740685,0.010433089577568931,0.7598811795813517,0.011391470650959508,0.9679179668426514,45.653581619262695,,1.150968074798584,0.7132293970195815,0.014491824151738202,0.6893171683243895,0.012170768908525182,0.33509991087623514,0.016812731433424228
1759856697_3_LR_15,2025-10-08 00:04:58,42,5,file_id,0.23284337583957948,1-2,5000,5,0.95,none,nan,nan,standard,balanced,LR,"{""penalty"": ""l1"", ""C"": 0.05, ""max_iter"": 1000, ""solver"": ""saga""}",0.543561925915998,0.029663768073878022,0.5110343629891277,0.017084579658094744,0.6453598425128433,0.047814962829773155,0.42409491001740685,0.010433089577568931,0.7598811795813517,0.011391470650959508,0.9481783390045166,46.2709903717041,,1.120635986328125,0.7132293970195815,0.014491824151738202,0.6893171683243895,0.012170768908525182,0.33509991087623514,0.016812731433424228
1759856698_3_LR_16,2025-10-08 00:05:00,42,5,file_id,0.23284337583957948,1-2,5000,5,0.95,none,nan,nan,standard,balanced,LR,"{""penalty"": ""l1"", ""C"": 0.1, ""max_iter"": 500, ""solver"": ""saga""}",0.5548496852009321,0.029635245284206767,0.5130488149602421,0.014877493233281034,0.6596066288560352,0.04148693548820019,0.42042425764018143,0.007557550157660695,0.7618621574319185,0.010988807877875865,1.215094232559204,49.16529655456543,,1.3844680786132812,0.7091415681288666,0.011640031336874938,0.6917076449570444,0.012429929141969248,0.336776427748127,0.01755190233011067
1759856700_3_LR_17,2025-10-08 00:05:01,42,5,file_id,0.23284337583957948,1-2,5000,5,0.95,none,nan,nan,standard,balanced,LR,"{""penalty"": ""l1"", ""C"": 0.1, ""max_iter"": 1000, ""solver"": ""saga""}",0.55537308592875,0.029587207535002946,0.5118336497066592,0.015189039637627882,0.6595763064813146,0.04099486236771513,0.4187494662191912,0.007553939269813278,0.7620441300818236,0.010801356461487466,1.3926576137542725,43.14851760864258,,1.7920050621032715,0.7077789900101245,0.010165060663169993,0.6908116016653449,0.012020378778002081,0.33489022221231435,0.016817609422497493
1759856701_3_LR_18,2025-10-08 00:05:03,42,5,file_id,0.23284337583957948,1-2,5000,5,0.95,none,nan,nan,standard,balanced,LR,"{""penalty"": ""l1"", ""C"": 0.2, ""max_iter"": 500, ""solver"": ""saga""}",0.5673338364676835,0.029086848448498567,0.5226599902216711,0.013676674908083412,0.6750842400286375,0.0405063549547113,0.42709384261170247,0.008909896289938827,0.7704894933520565,0.010472988959663785,1.6766924858093262,48.72932434082031,,1.8514361381530762,0.7135220306240302,0.011098476579343155,0.6999667375363289,0.011044377425965006,0.3507693323818729,0.015017119569310108
1759856703_3_LR_19,2025-10-08 00:05:07,42,5,file_id,0.23284337583957948,1-2,5000,5,0.95,none,nan,nan,standard,balanced,LR,"{""penalty"": ""l1"", ""C"": 0.2, ""max_iter"": 1000, ""solver"": ""saga""}",0.5676700512158523,0.028868292564931057,0.5213272089162588,0.015172129450824162,0.6750682669623531,0.04060999926764292,0.425255334785577,0.00975899841715233,0.7705332555039466,0.010374024423714073,2.8933735847473145,42.612409591674805,,3.403424024581909,0.7120614658723262,0.009564134083607536,0.6990181330107059,0.011546416868445179,0.34873950389347474,0.01620520703949495
1759856707_3_LR_20,2025-10-08 00:05:09,42,5,file_id,0.23284337583957948,1-2,5000,5,0.95,none,nan,nan,standard,balanced,LR,"{""penalty"": ""l1"", ""C"": 0.5, ""max_iter"": 500, ""solver"": ""saga""}",0.5856261925385632,0.0287211039206898,0.5294382714232866,0.015239485135713944,0.6846380698063642,0.03282018778461488,0.43203574392974675,0.012599803749712193,0.7780576730947393,0.011348454173307746,1.9155763626098632,46.45872116088867,,2.093317985534668,0.7171233359521829,0.010134867568830808,0.7056491879135286,0.009948885940449285,0.360447480384688,0.015446487927910448
1759856709_3_LR_21,2025-10-08 00:05:13,42,5,file_id,0.23284337583957948,1-2,5000,5,0.95,none,nan,nan,standard,balanced,LR,"{""penalty"": ""l1"", ""C"": 0.5, ""max_iter"": 1000, ""solver"": ""saga""}",0.5861476937763281,0.028481616963001808,0.5294042187751201,0.015479201614684924,0.6850350978589941,0.03281092610479015,0.4318221053423613,0.012773503712599712,0.7783139194644562,0.01113383710427243,3.5795068740844727,41.96295738220215,,4.0135698318481445,0.716928593985289,0.009924741428408207,0.7056581141353702,0.00992609802412761,0.36038202458534957,0.015507036988265993
1759856713_3_LR_22,2025-10-08 00:05:15,42,5,file_id,0.23284337583957948,1-2,5000,5,0.95,none,nan,nan,standard,balanced,LR,"{""penalty"": ""l1"", ""C"": 1.0, ""max_iter"": 500, ""solver"": ""saga""}",0.592104341260165,0.027927574203326495,0.527055575806895,0.015999951647040864,0.6816637840896649,0.03390146453259272,0.430091094708818,0.013455936060579021,0.7790490670534221,0.011380923559259458,2.197397756576538,51.32193565368652,,2.3797922134399414,0.7156626765277154,0.010493706984268898,0.7036563786160985,0.01019937493235037,0.3569728083450984,0.016120551908920297
1759856715_3_LR_23,2025-10-08 00:05:19,42,5,file_id,0.23284337583957948,1-2,5000,5,0.95,none,nan,nan,standard,balanced,LR,"{""penalty"": ""l1"", ""C"": 1.0, ""max_iter"": 1000, ""solver"": ""saga""}",0.5921299778345404,0.02789721459787629,0.5269570517282849,0.016449177105846684,0.681222282985912,0.03473060016122825,0.43013614575556447,0.01348927837228914,0.779001012117245,0.01145278287394533,4.022660398483277,45.15180587768555,,4.243491888046265,0.7157600475111623,0.010340936626825458,0.703561771249268,0.01058583478990319,0.35686349368303216,0.016715988999687716
1759856719_3_LR_24,2025-10-08 00:05:22,42,5,file_id,0.23284337583957948,1-2,5000,5,0.95,none,nan,nan,standard,balanced,LR,"{""penalty"": ""l1"", ""C"": 2.0, ""max_iter"": 500, ""solver"": ""saga""}",0.594025507290314,0.027387663115355846,0.5269209451250872,0.01659353292091438,0.6819817502904575,0.034160945008862464,0.4297467352622366,0.013380547442179756,0.7791196062754218,0.01157461033123244,2.5016644477844237,46.45881652832031,,2.6923420429229736,0.7153701847941363,0.010912586029421151,0.7035510882764572,0.010685301062769433,0.35671424770479987,0.01717882865370338
1759856722_3_LR_25,2025-10-08 00:05:27,42,5,file_id,0.23284337583957948,1-2,5000,5,0.95,none,nan,nan,standard,balanced,LR,"{""penalty"": ""l1"", ""C"": 2.0, ""max_iter"": 1000, ""solver"": ""saga""}",0.5941500799073686,0.02731912722563924,0.5258261025795714,0.01724902080630598,0.6807141326983366,0.035767429046960515,0.42880607247595826,0.013331178600401228,0.7791572877175792,0.01156877439878924,4.6835884094238285,44.85158920288086,,4.995894193649292,0.7146886353385734,0.010920425651672392,0.7026612442743628,0.011489224612837618,0.35513052066810585,0.018342524395480467
1759856727_3_LR_26,2025-10-08 00:05:30,42,5,file_id,0.23284337583957948,1-2,5000,5,0.95,none,nan,nan,standard,balanced,LR,"{""penalty"": ""l1"", ""C"": 5.0, ""max_iter"": 500, ""solver"": ""saga""}",0.594662855279797,0.0273567751649908,0.525622458434022,0.017271913082203615,0.6807427170646694,0.03713408725433018,0.42855282733877564,0.012887886179615844,0.7792025912440624,0.011748723695956103,2.4965270519256593,46.7987060546875,,2.649808883666992,0.7144939880905351,0.01040470082040071,0.7025509676705093,0.011733296417029724,0.3548819019772121,0.01834234452688158
1759856730_3_LR_27,2025-10-08 00:05:35,42,5,file_id,0.23284337583957948,1-2,5000,5,0.95,none,nan,nan,standard,balanced,LR,"{""penalty"": ""l1"", ""C"": 5.0, ""max_iter"": 1000, ""solver"": ""saga""}",0.5946443631545386,0.027346213249728645,0.526022373786948,0.016832672381792646,0.6811273324492848,0.03716223670995493,0.4289395429254297,0.012331334185127949,0.7791628301959667,0.01178093959589758,5.06199951171875,47.566890716552734,,5.197925090789795,0.7147862904785869,0.010485501377469536,0.7028652205714561,0.011338435480359382,0.3554766967661034,0.01752283242892842
1759856735_3_RF_0,2025-10-08 00:05:38,42,5,file_id,0.23284337583957948,1-2,5000,5,0.95,none,nan,nan,standard,balanced,RF,"{""n_estimators"": 200, ""max_depth"": NaN, ""min_samples_leaf"": 1, ""max_features"": ""sqrt"", ""class_weight"": ""balanced""}",0.6112958951285347,0.03665436012723168,0.45009820658506683,0.0480435691279762,0.3337984646857761,0.04099950988014923,0.6926055702680664,0.0520984757019253,0.8066885780540615,0.013129645317593207,2.9605347156524657,168.50051879882812,,3.182084083557129,0.810377597846675,0.020021426008785936,0.6446078755153152,0.02373606244608773,0.3868363823797769,0.05645457559046911
1759856738_3_RF_1,2025-10-08 00:05:50,42,5,file_id,0.23284337583957948,1-2,5000,5,0.95,none,nan,nan,standard,balanced,RF,"{""n_estimators"": 200, ""max_depth"": NaN, ""min_samples_leaf"": 1, ""max_features"": ""0.7"", ""class_weight"": ""balanced""}",0.6045104799234122,0.034350094486854645,0.44615304967195624,0.04272774809885442,0.32951681064726074,0.03631146422533898,0.691969849185039,0.048613736076015504,0.8033557658619734,0.016324222422091302,11.60592303276062,145.0577735900879,,11.833442211151123,0.8097925665822162,0.017437840074262016,0.6425824138431124,0.020855557190878067,0.3836027990393586,0.050043516837371974
1759856750_3_RF_2,2025-10-08 00:05:52,42,5,file_id,0.23284337583957948,1-2,5000,5,0.95,none,nan,nan,standard,balanced,RF,"{""n_estimators"": 200, ""max_depth"": NaN, ""min_samples_leaf"": 5, ""max_features"": ""sqrt"", ""class_weight"": ""balanced""}",0.614262603800643,0.03378890898135643,0.548349853117374,0.019771828341452902,0.5731637796479931,0.027368775797174415,0.5260477350367905,0.018303224797949505,0.8061974636143369,0.011783749236816894,1.8122117042541503,141.3954734802246,,2.039016008377075,0.7804921417504038,0.009950034181646299,0.7081845253401492,0.012658174497258312,0.4044536578969974,0.022410709691512265
1759856752_3_RF_3,2025-10-08 00:06:01,42,5,file_id,0.23284337583957948,1-2,5000,5,0.95,none,nan,nan,standard,balanced,RF,"{""n_estimators"": 200, ""max_depth"": NaN, ""min_samples_leaf"": 5, ""max_features"": ""0.7"", ""class_weight"": ""balanced""}",0.6036502636649156,0.03120057157834196,0.5305072846939978,0.021659570259957787,0.5022470974334728,0.024012580172805748,0.5627511589155565,0.02499428741274319,0.7997370339421783,0.015245281443572753,8.744578409194947,154.38971519470215,,8.962951898574829,0.7931467698671694,0.0125580247016613,0.6917617127825784,0.013162307290904455,0.3995746033273974,0.026976128188684553
1759856761_3_RF_4,2025-10-08 00:06:04,42,5,file_id,0.23284337583957948,1-2,5000,5,0.95,none,nan,nan,standard,balanced,RF,"{""n_estimators"": 200, ""max_depth"": 20.0, ""min_samples_leaf"": 1, ""max_features"": ""sqrt"", ""class_weight"": ""balanced""}",0.6095803658661685,0.035858169546071086,0.4739892599660435,0.03904698548091639,0.3710213567192843,0.03420418535150462,0.6571940981408186,0.04674062536537194,0.8010112361624279,0.011202019746308118,2.4567798137664796,157.35955238342285,,2.666574716567993,0.8083328070099217,0.018140529094998414,0.656182057555292,0.020782239864939933,0.3905082682755164,0.04872946486414091
1759856764_3_RF_5,2025-10-08 00:06:15,42,5,file_id,0.23284337583957948,1-2,5000,5,0.95,none,nan,nan,standard,balanced,RF,"{""n_estimators"": 200, ""max_depth"": 20.0, ""min_samples_leaf"": 1, ""max_features"": ""0.7"", ""class_weight"": ""balanced""}",0.6064240747329661,0.03404399475047739,0.45239834776165583,0.045748188539819955,0.3403919315180546,0.04158084092376693,0.6766973912707275,0.04547777916063813,0.8030103074084316,0.016607564268853403,11.186111450195312,144.0357208251953,,11.40395188331604,0.8087213436629707,0.017009623776371358,0.6456816205444081,0.022646898003269154,0.3825355912306375,0.050664925137524894
1759856775_3_RF_6,2025-10-08 00:06:17,42,5,file_id,0.23284337583957948,1-2,5000,5,0.95,none,nan,nan,standard,balanced,RF,"{""n_estimators"": 200, ""max_depth"": 20.0, ""min_samples_leaf"": 5, ""max_features"": ""sqrt"", ""class_weight"": ""balanced""}",0.6128933517643054,0.03506736816984343,0.5455103510016999,0.021116282872553644,0.5736043695568049,0.027462619715401305,0.5205919719554984,0.022025982942942484,0.804396986843814,0.01172343368392942,1.703813362121582,147.67322540283203,,1.9338440895080566,0.7777658963152189,0.010718930903874777,0.7065763012484817,0.013268499266828809,0.3998743952467606,0.024578497535506564
1759856777_3_RF_7,2025-10-08 00:06:26,42,5,file_id,0.23284337583957948,1-2,5000,5,0.95,none,nan,nan,standard,balanced,RF,"{""n_estimators"": 200, ""max_depth"": 20.0, ""min_samples_leaf"": 5, ""max_features"": ""0.7"", ""class_weight"": ""balanced""}",0.6035825575246118,0.03134986310041847,0.5281118823803161,0.02502182022423952,0.5005986234870405,0.02759155256887877,0.5596335305654077,0.02878587960962996,0.7999024993630716,0.015101063866041486,8.609594583511353,168.7208652496338,,8.816041946411133,0.7918806155894109,0.013364276408088759,0.690376223781106,0.015213471735924026,0.3963493002015786,0.030980361680111174
1759856786_3_RF_8,2025-10-08 00:06:32,42,5,file_id,0.23284337583957948,1-2,5000,5,0.95,none,nan,nan,standard,balanced,RF,"{""n_estimators"": 400, ""max_depth"": NaN, ""min_samples_leaf"": 1, ""max_features"": ""sqrt"", ""class_weight"": ""balanced""}",0.6146381316744746,0.036341923664566324,0.45274254753002435,0.043195846070912036,0.33620028071664876,0.036518415909413904,0.6945292152763799,0.052088938715541294,0.8085928958928777,0.013354164949654,5.7029236316680905,219.61102485656738,,6.044908046722412,0.8108641212248694,0.01939277387757796,0.645741889394224,0.021661435955207215,0.3892699365814306,0.052862802491533654
1759856792_3_RF_9,2025-10-08 00:06:55,42,5,file_id,0.23284337583957948,1-2,5000,5,0.95,none,nan,nan,standard,balanced,RF,"{""n_estimators"": 400, ""max_depth"": NaN, ""min_samples_leaf"": 1, ""max_features"": ""0.7"", ""class_weight"": ""balanced""}",0.6061538891852729,0.03422666275413775,0.44384267173338765,0.04038549062983977,0.3296689299165535,0.03481367287923676,0.6805163135790806,0.04663760506369402,0.8044409951291923,0.01637596337524107,22.405345964431763,205.03883361816406,,22.760538816452026,0.8078461889589637,0.01753863926481489,0.6413886624420687,0.02002715559711156,0.37757938387082846,0.048006363399315716
1759856815_3_RF_10,2025-10-08 00:06:58,42,5,file_id,0.23284337583957948,1-2,5000,5,0.95,none,nan,nan,standard,balanced,RF,"{""n_estimators"": 400, ""max_depth"": NaN, ""min_samples_leaf"": 5, ""max_features"": ""sqrt"", ""class_weight"": ""balanced""}",0.6155976741615891,0.03530095105365037,0.5505611708191255,0.02076745641341455,0.5744829845525935,0.02682978179737237,0.5291258885255758,0.022050734062067028,0.8064386742928569,0.012027007840381203,3.5183809757232667,228.10301780700684,,3.815566301345825,0.7818545777217251,0.011692963399890682,0.7095445994653053,0.013321299537603587,0.4076153476509104,0.02499073811344913
